                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1140,                 1.1371,                0.63393,                 0.8467,                  0.144,                0.13636,                0.08887,                0.02904,                 2.8389,                 3.2898,                 1.3411,              0.0043619,              0.0043619,              0.0043619
                   1141,                 1.1342,                0.62976,                 0.8414,                0.14405,                0.13636,                 0.0889,                0.02881,                 2.8396,                 3.2892,                 1.3415,               0.004357,               0.004357,               0.004357
                   1142,                 1.1402,                0.63273,                0.84427,                0.14417,                0.13671,                0.08887,                0.02909,                 2.8408,                 3.2936,                 1.3419,              0.0043521,              0.0043521,              0.0043521
                   1143,                 1.1416,                0.63244,                0.85034,                0.14373,                0.13716,                0.08898,                0.02884,                 2.8413,                 3.2933,                 1.3417,              0.0043471,              0.0043471,              0.0043471
                   1144,                 1.1256,                0.62379,                0.84395,                0.14391,                0.13533,                0.08894,                0.02913,                 2.8403,                 3.2968,                 1.3413,              0.0043422,              0.0043422,              0.0043422
                   1145,                 1.1221,                0.62314,                0.84291,                0.14424,                0.13533,                0.08906,                0.02913,                 2.8397,                 3.2935,                 1.3414,              0.0043372,              0.0043372,              0.0043372
                   1146,                  1.112,                0.61437,                0.84548,                0.14345,                0.13595,                0.08904,                0.02906,                 2.8408,                 3.2976,                  1.342,              0.0043323,              0.0043323,              0.0043323
                   1147,                 1.1359,                0.61906,                0.84304,                0.14522,                0.13533,                0.08898,                 0.0291,                 2.8411,                 3.2965,                 1.3427,              0.0043273,              0.0043273,              0.0043273
                   1148,                 1.1408,                0.62944,                0.84721,                0.14473,                0.13533,                0.08892,                0.02907,                 2.8396,                 3.2956,                  1.343,              0.0043223,              0.0043223,              0.0043223
                   1149,                  1.138,                0.63033,                0.84764,                0.14439,                0.13595,                0.08894,                0.02916,                 2.8409,                 3.2945,                 1.3432,              0.0043174,              0.0043174,              0.0043174
                   1150,                 1.1345,                0.63354,                0.84227,                0.14494,                0.13595,                0.08876,                0.02896,                 2.8412,                 3.2948,                  1.344,              0.0043124,              0.0043124,              0.0043124
                   1151,                 1.1314,                0.62044,                0.83997,                0.14901,                0.13388,                0.08915,                0.02922,                 2.8411,                 3.2971,                 1.3428,              0.0043075,              0.0043075,              0.0043075
                   1152,                 1.1517,                 0.6442,                0.84315,                0.15087,                0.13296,                0.08906,                0.02917,                 2.8403,                 3.3001,                 1.3423,              0.0043026,              0.0043026,              0.0043026
                   1153,                 1.1005,                0.61561,                0.84375,                0.14545,                0.13657,                0.08917,                0.02924,                 2.8395,                 3.2994,                 1.3425,              0.0042976,              0.0042976,              0.0042976
                   1154,                 1.1144,                0.61322,                 0.8377,                0.14985,                0.13263,                0.08907,                0.02907,                 2.8388,                 3.3011,                  1.342,              0.0042927,              0.0042927,              0.0042927
                   1155,                 1.1128,                0.61402,                0.84215,                 0.1448,                0.13657,                0.08918,                0.02913,                 2.8396,                 3.3017,                 1.3425,              0.0042877,              0.0042877,              0.0042877
                   1156,                 1.1176,                0.62456,                0.84594,                0.14549,                0.13595,                0.08929,                0.02917,                 2.8395,                 3.3032,                 1.3448,              0.0042828,              0.0042828,              0.0042828
                   1157,                 1.1247,                0.61609,                0.84988,                0.14583,                0.13534,                0.08909,                0.02925,                   2.84,                 3.3035,                 1.3453,              0.0042778,              0.0042778,              0.0042778
                   1158,                 1.1211,                0.62612,                0.84288,                0.14484,                0.13465,                0.08892,                0.02917,                 2.8401,                 3.3047,                 1.3425,              0.0042728,              0.0042728,              0.0042728
                   1159,                   1.12,                0.61837,                0.84394,                0.14152,                0.13506,                0.08842,                0.02914,                 2.8412,                 3.3065,                 1.3456,              0.0042679,              0.0042679,              0.0042679
                   1160,                  1.115,                0.62055,                 0.8475,                0.14302,                0.13554,                0.08875,                0.02902,                 2.8427,                   3.31,                 1.3436,              0.0042629,              0.0042629,              0.0042629
                   1161,                  1.129,                0.62124,                0.84363,                0.14232,                0.13515,                0.08886,                0.02903,                 2.8434,                  3.308,                 1.3466,               0.004258,               0.004258,               0.004258
                   1162,                 1.1131,                0.61905,                0.84213,                0.14314,                0.13491,                0.08902,                0.02907,                  2.844,                 3.3074,                 1.3462,              0.0042531,              0.0042531,              0.0042531
                   1163,                 1.1286,                0.61801,                0.84545,                0.14346,                0.13429,                0.08837,                0.02875,                 2.8451,                 3.3111,                 1.3462,              0.0042481,              0.0042481,              0.0042481
                   1164,                 1.1343,                0.62274,                0.84449,                0.14247,                0.13341,                0.08744,                0.02867,                 2.8431,                 3.3104,                 1.3462,              0.0042432,              0.0042432,              0.0042432
                   1165,                 1.1199,                0.61885,                0.84357,                0.14169,                0.13444,                0.08812,                0.02861,                 2.8428,                 3.3106,                 1.3455,              0.0042382,              0.0042382,              0.0042382
                   1166,                 1.1232,                0.61727,                0.84604,                0.14135,                0.13379,                  0.088,                0.02847,                 2.8438,                 3.3122,                 1.3454,              0.0042333,              0.0042333,              0.0042333
                   1167,                 1.1428,                0.62953,                0.84096,                0.14212,                0.13396,                0.08899,                 0.0287,                 2.8429,                 3.3124,                  1.345,              0.0042283,              0.0042283,              0.0042283
                   1168,                 1.1334,                0.63016,                 0.8474,                 0.1427,                0.13533,                0.08946,                0.02881,                 2.8423,                 3.3137,                 1.3448,              0.0042233,              0.0042233,              0.0042233
                   1169,                  1.134,                0.61867,                0.84158,                0.14273,                0.13469,                0.08926,                0.02866,                 2.8426,                 3.3108,                 1.3451,              0.0042184,              0.0042184,              0.0042184
                   1170,                 1.1217,                0.61666,                0.83953,                 0.1432,                 0.1346,                 0.0891,                0.02871,                 2.8427,                 3.3104,                 1.3444,              0.0042134,              0.0042134,              0.0042134
                   1171,                 1.1262,                0.62227,                0.84521,                0.14335,                0.13407,                0.08929,                0.02874,                 2.8418,                 3.3096,                 1.3421,              0.0042085,              0.0042085,              0.0042085
                   1172,                  1.137,                0.62637,                0.84825,                0.14316,                0.13398,                0.08919,                0.02877,                 2.8417,                 3.3109,                 1.3432,              0.0042035,              0.0042035,              0.0042035
                   1173,                 1.1268,                  0.617,                0.84278,                0.14264,                0.13355,                  0.089,                0.02881,                 2.8413,                 3.3088,                 1.3434,              0.0041986,              0.0041986,              0.0041986
                   1174,                 1.1202,                0.61461,                0.84392,                0.14227,                0.13346,                0.08904,                0.02887,                 2.8404,                 3.3096,                  1.344,              0.0041937,              0.0041937,              0.0041937
                   1175,                 1.1294,                0.61805,                0.84302,                0.14308,                0.13388,                0.08946,                0.02894,                 2.8414,                 3.3116,                 1.3441,              0.0041887,              0.0041887,              0.0041887
                   1176,                 1.1201,                0.62575,                0.84247,                0.14287,                0.13346,                 0.0893,                0.02894,                 2.8421,                  3.312,                 1.3446,              0.0041837,              0.0041837,              0.0041837
                   1177,                  1.128,                0.62167,                0.84735,                0.14324,                0.13404,                0.08967,                0.02888,                 2.8418,                 3.3118,                  1.344,              0.0041788,              0.0041788,              0.0041788
                   1178,                 1.1252,                0.62004,                0.84476,                0.14301,                0.13388,                0.08974,                0.02912,                 2.8415,                 3.3097,                 1.3437,              0.0041738,              0.0041738,              0.0041738
                   1179,                 1.1308,                0.62176,                0.84424,                0.14256,                0.13346,                0.08935,                0.02891,                 2.8421,                   3.31,                 1.3442,              0.0041689,              0.0041689,              0.0041689
                   1180,                 1.1179,                0.62086,                 0.8434,                 0.1425,                0.13346,                0.08911,                0.02906,                 2.8421,                 3.3083,                 1.3448,              0.0041639,              0.0041639,              0.0041639
                   1181,                 1.1165,                0.62146,                0.84635,                0.14302,                0.13346,                0.08937,                0.02904,                 2.8423,                 3.3093,                  1.345,               0.004159,               0.004159,               0.004159
                   1182,                 1.1252,                0.61773,                0.84293,                0.14293,                0.13346,                0.08943,                0.02905,                 2.8422,                 3.3124,                 1.3449,               0.004154,               0.004154,               0.004154
                   1183,                 1.1089,                0.60969,                0.84402,                0.14282,                0.13346,                0.08937,                0.02906,                 2.8423,                 3.3148,                 1.3445,              0.0041491,              0.0041491,              0.0041491
                   1184,                 1.1606,                0.63683,                 0.8448,                0.14297,                0.13346,                0.08938,                0.02907,                 2.8413,                  3.317,                 1.3444,              0.0041442,              0.0041442,              0.0041442
                   1185,                 1.1164,                0.61642,                0.84229,                 0.1438,                0.13388,                0.08987,                0.02915,                 2.8419,                 3.3182,                 1.3446,              0.0041392,              0.0041392,              0.0041392
                   1186,                 1.1284,                0.62174,                0.84902,                0.14304,                0.13346,                0.08948,                0.02921,                 2.8414,                  3.316,                 1.3444,              0.0041342,              0.0041342,              0.0041342
                   1187,                 1.1105,                0.62158,                0.84278,                0.14236,                0.13284,                0.08956,                0.02934,                 2.8419,                 3.3162,                  1.345,              0.0041293,              0.0041293,              0.0041293
                   1188,                 1.1464,                0.63301,                0.84647,                0.14238,                0.13277,                0.08974,                0.02947,                 2.8415,                 3.3182,                  1.344,              0.0041243,              0.0041243,              0.0041243
                   1189,                 1.1252,                0.62477,                0.84258,                0.14203,                0.13226,                0.08958,                0.02955,                 2.8414,                 3.3193,                 1.3441,              0.0041194,              0.0041194,              0.0041194
                   1190,                 1.1444,                 0.6352,                0.84474,                0.14314,                0.13222,                0.08965,                 0.0296,                 2.8409,                 3.3183,                 1.3444,              0.0041144,              0.0041144,              0.0041144
                   1191,                 1.1143,                0.61616,                 0.8415,                0.14387,                0.13263,                0.09001,                0.02952,                 2.8419,                 3.3165,                 1.3448,              0.0041095,              0.0041095,              0.0041095
                   1192,                 1.1199,                0.61372,                0.84156,                0.14348,                0.13263,                   0.09,                 0.0295,                 2.8425,                 3.3152,                 1.3448,              0.0041045,              0.0041045,              0.0041045
                   1193,                 1.1068,                0.61376,                0.84251,                 0.1421,                0.13233,                0.08939,                0.02942,                 2.8427,                 3.3175,                 1.3448,              0.0040996,              0.0040996,              0.0040996
                   1194,                 1.1182,                0.61526,                0.84032,                0.14299,                0.13222,                0.08918,                0.02938,                 2.8421,                 3.3176,                  1.344,              0.0040947,              0.0040947,              0.0040947
                   1195,                 1.1316,                0.62314,                0.84811,                0.14261,                0.13222,                0.08922,                0.02929,                 2.8424,                 3.3178,                 1.3441,              0.0040897,              0.0040897,              0.0040897
                   1196,                 1.1202,                0.61128,                0.84386,                0.14284,                0.13222,                0.08928,                0.02924,                 2.8432,                 3.3206,                  1.344,              0.0040847,              0.0040847,              0.0040847
                   1197,                 1.1291,                0.62036,                0.84486,                0.14329,                0.13222,                0.08932,                0.02939,                 2.8432,                 3.3228,                 1.3437,              0.0040798,              0.0040798,              0.0040798
                   1198,                 1.1205,                0.61825,                0.84406,                 0.1432,                0.13222,                 0.0893,                 0.0293,                  2.843,                 3.3243,                 1.3435,              0.0040748,              0.0040748,              0.0040748
                   1199,                 1.1267,                0.62821,                0.84358,                0.14206,                0.13222,                0.08953,                0.02945,                 2.8433,                 3.3224,                 1.3439,              0.0040699,              0.0040699,              0.0040699
                   1200,                 1.1097,                0.61277,                0.83855,                0.14286,                0.13222,                0.08945,                0.02947,                 2.8439,                 3.3239,                 1.3441,               0.004065,               0.004065,               0.004065
                   1201,                  1.112,                0.61156,                0.84108,                0.14282,                0.13222,                0.08949,                0.02952,                 2.8426,                 3.3222,                 1.3439,                0.00406,                0.00406,                0.00406
                   1202,                 1.1314,                0.62421,                0.83902,                0.14243,                0.13222,                0.08935,                0.02936,                 2.8431,                  3.324,                 1.3445,               0.004055,               0.004055,               0.004055
                   1203,                 1.1175,                0.61702,                0.84763,                0.14275,                0.13222,                0.08955,                0.02955,                 2.8449,                 3.3237,                 1.3449,              0.0040501,              0.0040501,              0.0040501
                   1204,                 1.1164,                 0.6149,                0.84161,                0.14318,                0.13233,                 0.0898,                0.02938,                 2.8443,                 3.3216,                  1.346,              0.0040451,              0.0040451,              0.0040451
                   1205,                  1.126,                0.61788,                0.84564,                0.14245,                0.13222,                0.08983,                0.02974,                 2.8455,                 3.3228,                 1.3465,              0.0040402,              0.0040402,              0.0040402
                   1206,                 1.1189,                0.62485,                0.84383,                0.14356,                0.13222,                0.08986,                0.02974,                 2.8452,                 3.3216,                 1.3458,              0.0040352,              0.0040352,              0.0040352
                   1207,                 1.1195,                0.61844,                0.84199,                0.14243,                 0.1318,                0.08928,                0.02941,                 2.8449,                 3.3219,                 1.3465,              0.0040303,              0.0040303,              0.0040303
                   1208,                 1.0829,                0.59608,                0.83831,                0.14175,                0.13113,                0.08886,                0.02953,                 2.8468,                 3.3211,                 1.3469,              0.0040253,              0.0040253,              0.0040253
                   1209,                 1.0976,                0.60627,                0.84212,                0.14274,                0.13237,                0.08878,                0.02961,                 2.8446,                 3.3198,                 1.3463,              0.0040204,              0.0040204,              0.0040204
                   1210,                 1.1118,                0.60914,                0.84096,                0.14272,                0.13149,                0.08867,                 0.0296,                 2.8451,                  3.321,                 1.3461,              0.0040155,              0.0040155,              0.0040155
                   1211,                 1.1249,                0.61874,                0.84532,                0.14326,                0.13175,                0.08921,                0.02978,                 2.8451,                 3.3209,                 1.3457,              0.0040105,              0.0040105,              0.0040105
                   1212,                 1.1179,                0.61197,                0.84132,                0.14343,                0.13235,                0.08931,                0.02974,                 2.8455,                 3.3203,                 1.3459,              0.0040056,              0.0040056,              0.0040056
                   1213,                  1.111,                0.61723,                0.84091,                 0.1441,                0.13278,                0.08926,                0.02976,                 2.8452,                 3.3221,                 1.3454,              0.0040006,              0.0040006,              0.0040006
                   1214,                 1.0998,                0.61784,                0.84213,                0.14412,                0.13231,                0.08933,                0.02965,                 2.8465,                 3.3245,                  1.346,              0.0039956,              0.0039956,              0.0039956
                   1215,                 1.0784,                0.59164,                0.83937,                0.14444,                0.13278,                0.08932,                0.02972,                 2.8464,                 3.3214,                  1.346,              0.0039907,              0.0039907,              0.0039907
                   1216,                 1.0968,                0.60604,                0.84149,                 0.1441,                0.13277,                0.08912,                0.02976,                 2.8469,                 3.3197,                 1.3467,              0.0039857,              0.0039857,              0.0039857
                   1217,                 1.1286,                0.62091,                0.84687,                0.14417,                0.13282,                 0.0893,                 0.0297,                 2.8467,                 3.3216,                 1.3466,              0.0039808,              0.0039808,              0.0039808
                   1218,                 1.1073,                0.61462,                0.84532,                0.14465,                 0.1331,                0.08929,                 0.0299,                  2.847,                  3.322,                 1.3475,              0.0039758,              0.0039758,              0.0039758
                   1219,                 1.1137,                0.60882,                0.83954,                 0.1446,                 0.1334,                0.08925,                0.02988,                  2.848,                 3.3232,                 1.3481,              0.0039709,              0.0039709,              0.0039709
                   1220,                 1.1061,                0.60667,                0.84292,                0.14443,                0.13327,                0.08945,                 0.0299,                 2.8477,                 3.3237,                 1.3478,               0.003966,               0.003966,               0.003966
                   1221,                 1.0793,                0.59479,                0.84384,                0.14465,                0.13327,                0.08936,                0.02985,                  2.848,                 3.3245,                 1.3478,               0.003961,               0.003961,               0.003961
                   1222,                 1.0932,                0.60244,                0.84154,                0.14444,                0.13296,                0.08914,                0.02987,                 2.8485,                 3.3242,                 1.3482,              0.0039561,              0.0039561,              0.0039561
                   1223,                 1.0801,                0.59448,                0.84308,                0.14494,                 0.1334,                0.08922,                0.02986,                 2.8501,                 3.3251,                 1.3487,              0.0039511,              0.0039511,              0.0039511
                   1224,                 1.1077,                0.60524,                0.83938,                0.14477,                 0.1334,                0.08913,                0.02987,                 2.8501,                 3.3244,                 1.3489,              0.0039461,              0.0039461,              0.0039461
                   1225,                   1.11,                0.61495,                0.83782,                0.14412,                0.13235,                0.08929,                0.02994,                 2.8508,                 3.3276,                  1.349,              0.0039412,              0.0039412,              0.0039412
                   1226,                 1.1096,                0.61283,                0.84446,                0.14303,                0.13153,                0.08934,                0.02993,                 2.8491,                  3.326,                 1.3483,              0.0039362,              0.0039362,              0.0039362
                   1227,                 1.1122,                0.61337,                 0.8423,                0.14229,                0.13133,                0.08929,                0.02978,                 2.8495,                 3.3251,                  1.349,              0.0039313,              0.0039313,              0.0039313
                   1228,                  1.117,                0.61483,                0.84383,                0.14119,                0.12999,                0.08939,                0.02988,                 2.8501,                 3.3254,                 1.3492,              0.0039263,              0.0039263,              0.0039263
                   1229,                 1.1038,                 0.6077,                0.84188,                0.14166,                0.13043,                0.08933,                0.02981,                 2.8502,                 3.3256,                 1.3488,              0.0039214,              0.0039214,              0.0039214
                   1230,                 1.0964,                0.60223,                0.84232,                0.14198,                0.13044,                0.08914,                0.02981,                 2.8509,                 3.3261,                 1.3484,              0.0039165,              0.0039165,              0.0039165
                   1231,                 1.1177,                0.61883,                0.84224,                0.13977,                0.12842,                0.08933,                0.02976,                 2.8502,                 3.3268,                  1.348,              0.0039115,              0.0039115,              0.0039115
                   1232,                 1.1009,                0.61016,                0.83927,                0.13971,                0.12791,                0.08929,                0.02977,                 2.8503,                 3.3261,                 1.3481,              0.0039065,              0.0039065,              0.0039065
                   1233,                 1.0988,                0.60678,                0.84212,                0.14048,                 0.1285,                0.08929,                0.02975,                 2.8509,                 3.3247,                 1.3486,              0.0039016,              0.0039016,              0.0039016
                   1234,                 1.0898,                0.59836,                0.83653,                0.14064,                0.12836,                0.08915,                0.02957,                 2.8515,                 3.3287,                 1.3481,              0.0038966,              0.0038966,              0.0038966
                   1235,                  1.113,                0.60744,                0.83909,                0.14105,                0.12838,                0.08908,                0.02935,                 2.8515,                 3.3273,                 1.3486,              0.0038917,              0.0038917,              0.0038917
                   1236,                 1.0987,                 0.6041,                 0.8444,                0.14047,                0.12776,                0.08893,                0.02951,                 2.8523,                 3.3322,                 1.3486,              0.0038867,              0.0038867,              0.0038867
                   1237,                 1.1084,                0.61066,                0.84482,                0.14086,                 0.1274,                0.08916,                0.02964,                 2.8532,                 3.3337,                 1.3489,              0.0038818,              0.0038818,              0.0038818
                   1238,                 1.1113,                0.61713,                  0.839,                0.14049,                0.12698,                0.08879,                0.02933,                 2.8522,                 3.3343,                 1.3481,              0.0038768,              0.0038768,              0.0038768
                   1239,                 1.1289,                  0.616,                0.83875,                0.14038,                0.12698,                0.08879,                0.02931,                 2.8529,                 3.3314,                 1.3494,              0.0038719,              0.0038719,              0.0038719
                   1240,                 1.1108,                0.60892,                0.84126,                 0.1396,                0.12698,                0.08879,                0.02928,                 2.8537,                 3.3287,                 1.3492,              0.0038669,              0.0038669,              0.0038669
                   1241,                 1.0967,                0.59936,                0.83897,                0.14031,                0.12698,                0.08899,                0.02921,                 2.8531,                 3.3308,                 1.3501,               0.003862,               0.003862,               0.003862
                   1242,                 1.1089,                0.61151,                0.83754,                0.14052,                0.12708,                0.08905,                0.02923,                  2.854,                 3.3348,                   1.35,               0.003857,               0.003857,               0.003857
                   1243,                 1.1046,                 0.6102,                0.84201,                 0.1399,                0.12636,                0.08782,                0.02915,                 2.8536,                 3.3355,                   1.35,              0.0038521,              0.0038521,              0.0038521
                   1244,                 1.1055,                0.60252,                 0.8371,                0.14003,                0.12624,                0.08787,                 0.0291,                 2.8549,                 3.3384,                 1.3498,              0.0038471,              0.0038471,              0.0038471
                   1245,                 1.0932,                0.60097,                0.84183,                0.13963,                0.12595,                0.08779,                0.02909,                 2.8545,                 3.3413,                 1.3497,              0.0038422,              0.0038422,              0.0038422
                   1246,                 1.1045,                0.61288,                0.84963,                 0.1399,                 0.1256,                0.08784,                0.02914,                 2.8552,                 3.3418,                 1.3489,              0.0038372,              0.0038372,              0.0038372
                   1247,                 1.1025,                0.60448,                0.84082,                0.14003,                0.12556,                0.08776,                0.02923,                 2.8535,                 3.3442,                  1.349,              0.0038323,              0.0038323,              0.0038323
                   1248,                  1.097,                0.60544,                0.84361,                0.14015,                0.12565,                0.08775,                0.02928,                 2.8535,                 3.3426,                 1.3496,              0.0038273,              0.0038273,              0.0038273
                   1249,                 1.1158,                0.61066,                0.83754,                0.14009,                0.12563,                0.08785,                0.02923,                  2.854,                  3.342,                 1.3492,              0.0038224,              0.0038224,              0.0038224
                   1250,                 1.1087,                0.60892,                0.84408,                0.13991,                0.12515,                0.08775,                0.02908,                 2.8537,                 3.3439,                 1.3494,              0.0038174,              0.0038174,              0.0038174
                   1251,                  1.094,                0.60326,                0.84356,                0.13997,                0.12586,                0.08791,                0.02914,                 2.8533,                 3.3507,                 1.3498,              0.0038125,              0.0038125,              0.0038125
                   1252,                  1.095,                0.60226,                  0.839,                0.14015,                0.12582,                0.08774,                0.02892,                 2.8534,                 3.3487,                 1.3494,              0.0038076,              0.0038076,              0.0038076
                   1253,                 1.1015,                0.60138,                0.84467,                0.13979,                0.12573,                0.08757,                0.02916,                 2.8523,                  3.348,                 1.3497,              0.0038026,              0.0038026,              0.0038026
                   1254,                 1.1055,                0.60756,                0.83769,                0.13912,                 0.1245,                0.08769,                0.02899,                 2.8539,                  3.351,                 1.3497,              0.0037977,              0.0037977,              0.0037977
                   1255,                  1.091,                0.60146,                0.84047,                0.13922,                0.12457,                0.08754,                 0.0292,                 2.8531,                 3.3529,                 1.3499,              0.0037927,              0.0037927,              0.0037927
                   1256,                 1.0824,                0.59831,                0.84522,                 0.1403,                 0.1245,                0.08763,                0.02921,                 2.8533,                 3.3545,                 1.3505,              0.0037878,              0.0037878,              0.0037878
                   1257,                 1.1104,                0.61251,                0.84751,                0.13978,                0.12507,                0.08765,                0.02914,                 2.8538,                 3.3513,                 1.3507,              0.0037828,              0.0037828,              0.0037828
                   1258,                 1.1127,                0.61547,                0.84176,                0.13923,                0.12512,                0.08765,                0.02905,                 2.8544,                  3.356,                 1.3497,              0.0037779,              0.0037779,              0.0037779
                   1259,                 1.0844,                0.59167,                 0.8426,                0.13948,                0.12512,                0.08756,                0.02897,                 2.8547,                 3.3585,                 1.3512,              0.0037729,              0.0037729,              0.0037729
                   1260,                 1.1172,                0.61032,                0.84396,                0.13954,                0.12512,                0.08768,                0.02904,                 2.8545,                 3.3565,                 1.3496,               0.003768,               0.003768,               0.003768
                   1261,                 1.1001,                 0.6004,                0.84389,                0.14083,                0.12471,                0.08764,                0.02897,                 2.8551,                 3.3583,                  1.351,               0.003763,               0.003763,               0.003763
                   1262,                 1.0948,                0.60161,                0.83986,                0.14031,                0.12471,                0.08803,                0.02911,                  2.854,                 3.3572,                 1.3506,              0.0037581,              0.0037581,              0.0037581
                   1263,                 1.1048,                0.60904,                0.84074,                0.14173,                0.12329,                0.08782,                0.02909,                 2.8548,                 3.3593,                 1.3508,              0.0037531,              0.0037531,              0.0037531
                   1264,                 1.0632,                0.58364,                0.83985,                 0.1398,                0.12471,                0.08815,                 0.0291,                  2.855,                 3.3587,                 1.3507,              0.0037482,              0.0037482,              0.0037482
                   1265,                 1.1085,                0.60141,                0.83714,                0.14075,                0.12469,                0.08772,                0.02907,                 2.8552,                 3.3581,                  1.351,              0.0037432,              0.0037432,              0.0037432
                   1266,                 1.1016,                0.60338,                 0.8404,                0.14078,                 0.1245,                0.08771,                0.02902,                 2.8553,                 3.3589,                 1.3509,              0.0037383,              0.0037383,              0.0037383
                   1267,                 1.0981,                0.60039,                0.83981,                0.14164,                0.12332,                0.08773,                0.02927,                 2.8558,                 3.3566,                 1.3518,              0.0037333,              0.0037333,              0.0037333
                   1268,                 1.0896,                 0.6015,                0.84308,                0.14066,                0.12368,                0.08777,                0.02916,                 2.8542,                 3.3591,                 1.3512,              0.0037284,              0.0037284,              0.0037284
                   1269,                 1.0967,                0.60531,                0.83893,                0.14079,                0.12346,                0.08783,                0.02922,                 2.8539,                 3.3584,                 1.3504,              0.0037234,              0.0037234,              0.0037234
                   1270,                 1.0731,                0.59117,                0.83819,                0.14088,                0.12346,                0.08778,                0.02915,                 2.8544,                 3.3606,                 1.3506,              0.0037185,              0.0037185,              0.0037185
                   1271,                 1.0895,                0.60111,                0.84113,                0.14103,                0.12346,                0.08808,                0.02923,                 2.8544,                 3.3623,                 1.3507,              0.0037135,              0.0037135,              0.0037135
                   1272,                 1.1043,                0.61566,                0.84113,                0.14139,                0.12346,                0.08823,                0.02932,                 2.8543,                 3.3643,                 1.3508,              0.0037086,              0.0037086,              0.0037086
                   1273,                 1.0938,                0.60556,                0.84492,                0.14118,                0.12306,                0.08812,                0.02929,                 2.8559,                 3.3647,                  1.351,              0.0037036,              0.0037036,              0.0037036
